gene_ID	HepG2	HepG2-215	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000204138	781.166950002402	302.367794636738	430.606904642913	0.974928726737177	0.163580887281302	5.95991831894542	2.52364043464682e-09	1.33111801952885e-08
ENSG00000142675	38.6244944865085	190.310571261818	102.856486452609	7.44549356611185	1.21442116209821	6.13089906408409	8.73838345707526e-10	4.82291548496269e-09
ENSG00000130772	379.394808004378	159.25122426173	296.012966783701	-0.346698945092685	0.166232874225977	-2.08562203298838	0.0370128739259164	0.0800735226181338
ENSG00000090020	145.362131668357	300.445019461876	312.61179093955	-1.45191638249228	0.189499099110083	-7.66186430073126	1.83253212874356e-14	1.45203804403408e-13
ENSG00000157978	252.237670405591	465.808500693858	389.484666433839	-0.485616654621341	0.189207388683125	-2.56658399019833	0.0102705748738435	0.0248254321572863
ENSG00000130770	816.666914662204	240.531628253262	586.77366345084	-0.337734602472424	0.175797849154124	-1.92115321147262	0.0547123948425831	0.113955933591019
ENSG00000162512	3.59080535412482	10.0138879192542	1215.61984348863	-12.4855167763988	0.748144456036389	-16.6886443863343	1.58529628990372e-62	8.47634038185232e-61
ENSG00000158006	1.25062541832462	113.147843645418	55.2772180796095	-3.94068324074525	0.908083872089768	-4.33955867058466	1.42769147237641e-05	5.16839673064329e-05
ENSG00000214812	12.0117202242729	0	4.90436943250747	0.714440707146313	1.96084885828675	0.36435276697998	0.71559460138389	0.910838835094207
ENSG00000126698	3535.92112853529	1631.74411709178	2277.41340725701	0.844118982290242	0.143701101928263	5.87413019777424	4.2506920875406e-09	2.19635972413139e-08
ENSG00000130766	531.256909089421	491.784139222167	479.730897366331	0.0172311238631329	0.164812744506471	0.104549705271465	0.916733125267456	0.995856214501913
ENSG00000168528	147.122210443353	252.51842277898	1028.99912888032	-4.87011039912064	0.197506536346718	-24.6579707649334	3.02258309128926e-134	7.19374775726843e-132
ENSG00000169403	0	75.9393220147072	35.0830375229447	-3.93350236160659	1.33698715446262	-2.94206443829865	0.00326032076268066	0.00854761149979524
ENSG00000084628	4.00965995854597	5.49092956576252	4.49743931530689	-0.409922870651609	1.19261065514314	-0.343718940363155	0.731057665752025	0.919760276225923
ENSG00000060688	819.853433498538	745.698979149773	650.268444512381	1.42168088883671	0.140908562866306	10.0893860523267	6.15532869325227e-24	8.62364643054639e-23
ENSG00000171612	697.39514460948	161.77162295194	297.252429420345	1.86123889424803	0.224118690912802	8.3047017929093	1.00070459035458e-16	9.32207674718858e-16
ENSG00000116138	316.47452114513	142.307638210522	214.152862885503	0.0760423631109542	0.184395824604364	0.412386578026423	0.68005609934425	0.887460704433459
ENSG00000158161	533.715888807345	181.12956948835	317.383531822213	0.311120849203149	0.165468520081904	1.88024192788543	0.0600751137620375	0.123935086699781
ENSG00000121769	63.3412773609611	4.15260839832815	18.3482453774484	7.65604243708467	1.37433576321025	5.570721974957	2.53685876085525e-08	1.2212465608498e-07
ENSG00000142627	1502.8797377243	2577.08239870021	1987.37586129113	0.29641710436505	0.140387263859661	2.11142447124951	0.0347358435255217	0.0756236707318888
ENSG00000142632	59.4894700399098	142.137049186717	111.1342739905	-0.53301259175648	0.327057475690567	-1.62972147519652	0.103160376466905	0.200465787825164
ENSG00000270605	0	1.80340492726492	1.36669472879047	1.24464382691677	2.43976518874173	0.510149022807672	0.609947062804218	NA
ENSG00000189337	0	124.951645142052	60.4346832876929	0.117498304613189	1.68948112148964	0.0695469769496972	0.944554240948134	1
ENSG00000235084	9.58489085457102	1.57288907591	8.50923169577417	0.238779118859434	1.09201847208292	0.218658497968432	0.826916080444448	0.966645992843413
ENSG00000028137	0	5.63667857602898	31.3625017488756	-9.03200898307537	1.31588478891821	-6.86382961421766	6.70385851492738e-12	4.4006896326042e-11
ENSG00000284543	0.401594953056146	1.29998980401084	0.792662002804656	-0.0157003445280602	2.9076595038927	-0.00539965030535416	0.995691723323146	NA
ENSG00000130939	698.193184979304	354.419734923055	473.310732508726	0.293065422694659	0.166580272990226	1.75930449286666	0.0785258038986013	0.157681817973568
ENSG00000175147	23.3068999763352	23.2561316236333	17.8410422571713	3.59228754629772	0.864872289245966	4.15354681953058	3.27361194172549e-05	0.00011329634803106
ENSG00000060656	485.7988353074	559.97126106602	853.499758901734	-1.70662779357744	0.181143244745192	-9.42142665037331	4.44999978140026e-21	5.41097792734003e-20
ENSG00000163867	0	24.0062708267251	11.7614077632379	0.155428892830468	1.7751457712317	0.0875583827251673	0.93022768085951	0.998736970464329
ENSG00000189280	0	9.45135347615927	3.10957880229851	-1.44547345538854	2.05012819832023	-0.705064910854303	0.480769841885909	0.713676445899855
ENSG00000134698	63.8253967740364	99.0366159029233	107.245157641634	-1.52819964291299	0.290918177627903	-5.25302219123489	1.4962350071186e-07	6.69244877647689e-07
ENSG00000134690	580.078370150002	810.071178259577	604.151465972197	2.2956571011471	0.152573931321463	15.0461948595288	3.65671038499272e-51	1.43301927456863e-49
ENSG00000132881	0	11.2930897668477	4.89460018360339	-2.19414793942254	1.8164894497941	-1.20790568845377	0.227083541280638	0.392991255797901
